route_id,service_id,trip_id,direction_id,trip_headsign,block_id,shape_id,wheelchair_accessible,bikes_allowed
950,224,13336_5_1,1,Церква Анни (60),13336,602,0,0
950,224,13336_6_0,0,Погулянка (197),13336,603,0,0
950,224,13337_0_0,0,Погулянка (197),13337,601,0,0
950,224,13337_0_1,1,Церква Анни (60),13337,602,0,0
950,224,13337_1_0,0,Погулянка (197),13337,603,0,0
950,224,13337_1_1,1,Церква Анни (60),13337,602,0,0
950,224,13337_2_0,0,Погулянка (197),13337,603,0,0
950,224,13337_2_1,1,Церква Анни (60),13337,602,0,0
950,224,13337_3_0,0,Погулянка (197),13337,603,0,0
950,224,13337_3_1,1,Церква Анни (60),13337,602,0,0
950,224,13337_4_0,0,Погулянка (197),13337,603,0,0
950,224,13337_4_1,1,Церква Анни (60),13337,602,0,0
950,224,13337_5_0,0,Погулянка (197),13337,603,0,0
950,224,13337_5_1,1,Церква Анни (60),13337,602,0,0
950,224,13337_6_0,0,Погулянка (197),13337,603,0,0
950,224,13337_6_1,1,Церква Анни (60),13337,602,0,0
950,224,13337_7_0,0,Погулянка (197),13337,603,0,0
950,224,13338_0_1,1,Церква Анни (60),13338,602,0,0
950,224,13338_1_0,0,Погулянка (197),13338,603,0,0
950,224,13338_1_1,1,Церква Анни (60),13338,602,0,0
950,224,13338_2_0,0,Погулянка (197),13338,603,0,0
950,224,13338_2_1,1,Церква Анни (60),13338,602,0,0
950,224,13338_3_0,0,Погулянка (197),13338,603,0,0
950,224,13338_3_1,1,Церква Анни (60),13338,602,0,0
950,224,13338_4_0,0,Погулянка (197),13338,603,0,0
950,224,13338_4_1,1,Церква Анни (60),13338,602,0,0
950,224,13338_5_0,0,Погулянка (197),13338,603,0,0
950,224,13338_5_1,1,Церква Анни (60),13338,602,0,0
950,224,13338_6_0,0,Погулянка (197),13338,603,0,0
950,224,13338_6_1,1,Церква Анни (60),13338,602,0,0
950,224,13339_0_1,1,Церква Анни (60),13339,602,0,0
950,224,13339_1_0,0,Погулянка (197),13339,603,0,0
950,224,13339_1_1,1,Церква Анни (60),13339,602,0,0
950,224,13339_2_0,0,Погулянка (197),13339,603,0,0
950,224,13339_2_1,1,Церква Анни (60),13339,602,0,0
950,224,13339_3_0,0,Погулянка (197),13339,603,0,0
950,224,13339_3_1,1,Церква Анни (60),13339,602,0,0
950,224,13339_4_0,0,Погулянка (197),13339,603,0,0
950,224,13339_4_1,1,Церква Анни (60),13339,602,0,0
950,224,13339_5_0,0,Погулянка (197),13339,603,0,0
950,224,13339_5_1,1,Церква Анни (60),13339,602,0,0
950,224,13339_6_0,0,Погулянка (197),13339,603,0,0
950,224,13339_6_1,1,Церква Анни (60),13339,602,0,0
950,224,13339_7_0,0,Погулянка (197),13339,603,0,0
950,224,13339_7_1,1,Церква Анни (60),13339,602,0,0
950,224,13340_0_1,1,Церква Анни (60),13340,602,0,0
950,224,13340_1_0,0,Погулянка (197),13340,603,0,0
950,224,13340_1_1,1,Церква Анни (60),13340,602,0,0
950,224,13340_2_0,0,Погулянка (197),13340,603,0,0
950,224,13340_2_1,1,Церква Анни (60),13340,602,0,0
950,224,13340_3_0,0,Погулянка (197),13340,603,0,0
950,224,13340_3_1,1,Церква Анни (60),13340,602,0,0
950,224,13340_4_0,0,Погулянка (197),13340,603,0,0
950,224,13340_4_1,1,Церква Анни (60),13340,602,0,0
950,224,13340_5_0,0,Погулянка (197),13340,603,0,0
950,224,13340_5_1,1,Церква Анни (60),13340,602,0,0
950,224,13340_6_0,0,Погулянка (197),13340,603,0,0
950,224,13340_6_1,1,Церква Анни (60),13340,602,0,0
950,224,13341_0_1,1,Церква Анни (60),13341,602,0,0
950,224,13341_1_0,0,Погулянка (197),13341,603,0,0
950,224,13341_1_1,1,Церква Анни (60),13341,602,0,0
950,224,13341_2_0,0,Погулянка (197),13341,603,0,0
950,224,13341_2_1,1,Церква Анни (60),13341,602,0,0
950,224,13341_3_0,0,Погулянка (197),13341,603,0,0
950,224,13341_3_1,1,Церква Анни (60),13341,602,0,0
950,224,13341_4_0,0,Погулянка (197),13341,603,0,0
950,224,13341_4_1,1,Церква Анни (60),13341,602,0,0
950,224,13341_5_0,0,Погулянка (197),13341,603,0,0
950,224,13341_5_1,1,Церква Анни (60),13341,602,0,0
950,224,13341_6_0,0,Погулянка (197),13341,603,0,0
950,224,13341_6_1,1,Церква Анни (60),13341,602,0,0
950,224,13341_7_0,0,Погулянка (197),13341,603,0,0
950,224,13341_7_1,1,Церква Анни (60),13341,602,0,0
950,224,13341_8_0,0,Погулянка (197),13341,603,0,0
950,224,13341_8_1,1,Церква Анни (60),13341,602,0,0
950,224,13342_0_1,1,Церква Анни (60),13342,602,0,0
950,224,13342_1_0,0,Погулянка (197),13342,603,0,0
950,224,13342_1_1,1,Церква Анни (60),13342,602,0,0
950,224,13342_2_0,0,Погулянка (197),13342,603,0,0
950,224,13342_2_1,1,Церква Анни (60),13342,602,0,0
950,224,13342_3_0,0,Погулянка (197),13342,603,0,0
950,224,13342_3_1,1,Церква Анни (60),13342,602,0,0
950,224,13342_4_0,0,Погулянка (197),13342,603,0,0
950,224,13342_4_1,1,Церква Анни (60),13342,602,0,0
950,224,13342_5_0,0,Погулянка (197),13342,603,0,0
950,224,13342_5_1,1,Церква Анни (60),13342,602,0,0
950,224,13342_6_0,0,Погулянка (197),13342,603,0,0
950,224,13342_6_1,1,Церква Анни (60),13342,602,0,0
126,31,13360_0_0,0,Хоткевича (310),13360,728,0,0
126,31,13360_0_1,1,Під Голоском (668),13360,729,0,0
126,31,13360_1_0,0,Хоткевича (310),13360,728,0,0
126,31,13360_1_1,1,Під Голоском (668),13360,729,0,0
126,31,13360_2_0,0,Хоткевича (310),13360,728,0,0
126,31,13360_2_1,1,Під Голоском (668),13360,729,0,0
126,31,13360_3_0,0,Хоткевича (310),13360,728,0,0
126,31,13360_3_1,1,Під Голоском (668),13360,729,0,0
126,31,13360_4_0,0,Хоткевича (310),13360,728,0,0
126,31,13360_4_1,1,Під Голоском (668),13360,729,0,0
126,31,13360_5_0,0,Хоткевича (310),13360,728,0,0
126,31,13360_5_1,1,Під Голоском (668),13360,729,0,0
126,31,13360_6_0,0,Хоткевича (310),13360,728,0,0
126,31,13360_6_1,1,Під Голоском (668),13360,729,0,0
126,31,13360_7_0,0,Хоткевича (310),13360,728,0,0
126,31,13361_0_0,0,Хоткевича (310),13361,728,0,0
126,31,13361_0_1,1,Під Голоском (668),13361,729,0,0
126,31,13361_1_0,0,Хоткевича (310),13361,728,0,0
126,31,13361_1_1,1,Під Голоском (668),13361,729,0,0
126,31,13361_2_0,0,Хоткевича (310),13361,728,0,0
126,31,13361_2_1,1,Під Голоском (668),13361,729,0,0
126,31,13361_3_0,0,Хоткевича (310),13361,728,0,0
126,31,13361_3_1,1,Під Голоском (668),13361,729,0,0
126,31,13361_4_0,0,Хоткевича (310),13361,728,0,0
126,31,13361_4_1,1,Під Голоском (668),13361,729,0,0
126,31,13361_5_0,0,Хоткевича (310),13361,728,0,0
126,31,13361_5_1,1,Під Голоском (668),13361,729,0,0
126,31,13361_6_0,0,Хоткевича (310),13361,728,0,0
126,31,13361_6_1,1,Під Голоском (668),13361,729,0,0
126,31,13361_7_0,0,Хоткевича (310),13361,728,0,0
126,31,13362_0_0,0,Хоткевича (310),13362,728,0,0
126,31,13362_0_1,1,Під Голоском (668),13362,729,0,0
126,31,13362_1_0,0,Хоткевича (310),13362,728,0,0
126,31,13362_1_1,1,Під Голоском (668),13362,729,0,0
126,31,13362_2_0,0,Хоткевича (310),13362,728,0,0
126,31,13362_2_1,1,Під Голоском (668),13362,729,0,0
126,31,13362_3_0,0,Хоткевича (310),13362,728,0,0
126,31,13362_3_1,1,Під Голоском (668),13362,729,0,0
126,31,13362_4_0,0,Хоткевича (310),13362,728,0,0
126,31,13362_4_1,1,Під Голоском (668),13362,729,0,0
126,31,13362_5_0,0,Хоткевича (310),13362,728,0,0
126,31,13362_5_1,1,Під Голоском (668),13362,729,0,0
126,31,13362_6_0,0,Хоткевича (310),13362,728,0,0
126,31,13362_6_1,1,Під Голоском (668),13362,729,0,0
126,31,13362_7_0,0,Хоткевича (310),13362,728,0,0
126,31,13363_0_0,0,Хоткевича (310),13363,728,0,0
126,31,13363_0_1,1,Під Голоском (668),13363,729,0,0
126,31,13363_1_0,0,Хоткевича (310),13363,728,0,0
126,31,13363_1_1,1,Під Голоском (668),13363,729,0,0
126,31,13363_2_0,0,Хоткевича (310),13363,728,0,0
126,31,13363_2_1,1,Під Голоском (668),13363,729,0,0
126,31,13363_3_0,0,Хоткевича (310),13363,728,0,0
126,31,13363_3_1,1,Під Голоском (668),13363,729,0,0
126,31,13363_4_0,0,Хоткевича (310),13363,728,0,0
126,31,13363_4_1,1,Під Голоском (668),13363,729,0,0
126,31,13363_5_0,0,Хоткевича (310),13363,728,0,0
126,31,13363_5_1,1,Під Голоском (668),13363,729,0,0
126,31,13363_6_0,0,Хоткевича (310),13363,728,0,0
126,31,13363_6_1,1,Під Голоском (668),13363,729,0,0
126,31,13364_0_0,0,Хоткевича (310),13364,728,0,0
126,31,13364_0_1,1,Під Голоском (668),13364,729,0,0
126,31,13364_1_0,0,Хоткевича (310),13364,728,0,0
126,31,13364_1_1,1,Під Голоском (668),13364,729,0,0
126,31,13364_2_0,0,Хоткевича (310),13364,728,0,0
126,31,13364_2_1,1,Під Голоском (668),13364,729,0,0
126,31,13364_3_0,0,Хоткевича (310),13364,728,0,0
126,31,13364_3_1,1,Під Голоском (668),13364,729,0,0
126,31,13364_4_0,0,Хоткевича (310),13364,728,0,0
126,31,13364_4_1,1,Під Голоском (668),13364,729,0,0
126,31,13364_5_0,0,Хоткевича (310),13364,728,0,0
126,31,13364_5_1,1,Під Голоском (668),13364,729,0,0
126,31,13364_6_0,0,Хоткевича (310),13364,728,0,0
126,31,13364_6_1,1,Під Голоском (668),13364,729,0,0
126,31,13365_0_0,0,Хоткевича (310),13365,728,0,0
126,31,13365_0_1,1,Під Голоском (668),13365,729,0,0
126,31,13365_1_0,0,Хоткевича (310),13365,728,0,0
126,31,13365_1_1,1,Під Голоском (668),13365,729,0,0
126,31,13365_2_0,0,Хоткевича (310),13365,728,0,0
126,31,13365_2_1,1,Під Голоском (668),13365,729,0,0
126,31,13365_3_0,0,Хоткевича (310),13365,728,0,0
126,31,13365_3_1,1,Під Голоском (668),13365,729,0,0
126,31,13365_4_0,0,Хоткевича (310),13365,728,0,0
126,31,13365_4_1,1,Під Голоском (668),13365,729,0,0
126,31,13365_5_0,0,Хоткевича (310),13365,728,0,0
126,31,13365_5_1,1,Під Голоском (668),13365,729,0,0
126,31,13365_6_0,0,Хоткевича (310),13365,728,0,0
126,31,13365_6_1,1,Під Голоском (668),13365,729,0,0
126,31,13366_0_0,0,Хоткевича (310),13366,728,0,0
126,31,13366_0_1,1,Під Голоском (668),13366,729,0,0
126,31,13366_1_0,0,Хоткевича (310),13366,728,0,0
126,31,13366_1_1,1,Під Голоском (668),13366,729,0,0
126,31,13366_2_0,0,Хоткевича (310),13366,728,0,0
126,31,13366_2_1,1,Під Голоском (668),13366,729,0,0
126,31,13366_3_0,0,Хоткевича (310),13366,728,0,0
126,31,13366_3_1,1,Під Голоском (668),13366,729,0,0
126,31,13366_4_0,0,Хоткевича (310),13366,728,0,0
126,31,13366_4_1,1,Під Голоском (668),13366,729,0,0
126,31,13366_5_0,0,Хоткевича (310),13366,728,0,0
126,31,13366_5_1,1,Під Голоском (668),13366,729,0,0
126,31,13366_6_0,0,Хоткевича (310),13366,728,0,0
126,31,13366_6_1,1,Під Голоском (668),13366,729,0,0
126,31,13367_0_0,0,Хоткевича (310),13367,728,0,0
126,31,13367_0_1,1,Під Голоском (668),13367,729,0,0
126,31,13367_1_0,0,Хоткевича (310),13367,728,0,0
126,31,13367_1_1,1,Під Голоском (668),13367,729,0,0
126,31,13367_2_0,0,Хоткевича (310),13367,728,0,0
126,31,13367_2_1,1,Під Голоском (668),13367,729,0,0
126,31,13367_3_0,0,Хоткевича (310),13367,728,0,0
126,31,13367_3_1,1,Під Голоском (668),13367,729,0,0
126,31,13367_4_0,0,Хоткевича (310),13367,728,0,0
126,31,13367_4_1,1,Під Голоском (668),13367,729,0,0
126,31,13367_5_0,0,Хоткевича (310),13367,728,0,0
126,31,13367_5_1,1,Під Голоском (668),13367,729,0,0
126,31,13367_6_0,0,Хоткевича (310),13367,728,0,0
126,31,13367_6_1,1,Під Голоском (668),13367,729,0,0
126,31,13368_0_0,0,Хоткевича (310),13368,728,0,0
126,31,13368_0_1,1,Під Голоском (668),13368,729,0,0
126,31,13368_1_0,0,Хоткевича (310),13368,728,0,0
126,31,13368_1_1,1,Під Голоском (668),13368,729,0,0
126,31,13368_2_0,0,Хоткевича (310),13368,728,0,0
126,31,13368_2_1,1,Під Голоском (668),13368,729,0,0
126,31,13368_3_0,0,Хоткевича (310),13368,728,0,0
126,31,13368_3_1,1,Під Голоском (668),13368,729,0,0
126,31,13368_4_0,0,Хоткевича (310),13368,728,0,0
126,31,13368_4_1,1,Під Голоском (668),13368,729,0,0
126,31,13368_5_0,0,Хоткевича (310),13368,728,0,0
126,31,13368_5_1,1,Під Голоском (668),13368,729,0,0
126,31,13368_6_0,0,Хоткевича (310),13368,728,0,0
126,31,13368_6_1,1,Під Голоском (668),13368,729,0,0
126,31,13369_0_1,1,Під Голоском (668),13369,729,0,0
126,31,13369_1_0,0,Хоткевича (310),13369,728,0,0
126,31,13369_1_1,1,Під Голоском (668),13369,729,0,0
126,31,13369_2_0,0,Хоткевича (310),13369,728,0,0
126,31,13369_2_1,1,Під Голоском (668),13369,729,0,0
126,31,13369_3_0,0,Хоткевича (310),13369,728,0,0
126,31,13369_3_1,1,Під Голоском (668),13369,729,0,0
126,31,13369_4_0,0,Хоткевича (310),13369,728,0,0
126,31,13369_4_1,1,Під Голоском (668),13369,729,0,0
126,31,13369_5_0,0,Хоткевича (310),13369,728,0,0
126,31,13369_5_1,1,Під Голоском (668),13369,729,0,0
126,31,13369_6_0,0,Хоткевича (310),13369,728,0,0
126,31,13369_6_1,1,Під Голоском (668),13369,729,0,0
126,31,13369_7_0,0,Хоткевича (310),13369,728,0,0
126,31,13369_7_1,1,Під Голоском (668),13369,729,0,0
126,31,13370_0_1,1,Під Голоском (668),13370,729,0,0
126,31,13370_1_0,0,Хоткевича (310),13370,728,0,0
126,31,13370_1_1,1,Під Голоском (668),13370,729,0,0
126,31,13370_2_0,0,Хоткевича (310),13370,728,0,0
126,31,13370_2_1,1,Під Голоском (668),13370,729,0,0
126,31,13370_3_0,0,Хоткевича (310),13370,728,0,0
126,31,13370_3_1,1,Під Голоском (668),13370,729,0,0
126,31,13370_4_0,0,Хоткевича (310),13370,728,0,0
126,31,13370_4_1,1,Під Голоском (668),13370,729,0,0
126,31,13370_5_0,0,Хоткевича (310),13370,728,0,0
126,31,13370_5_1,1,Під Голоском (668),13370,729,0,0
126,31,13370_6_0,0,Хоткевича (310),13370,728,0,0
126,31,13370_6_1,1,Під Голоском (668),13370,729,0,0
126,31,13370_7_0,0,Хоткевича (310),13370,728,0,0
126,31,13370_7_1,1,Під Голоском (668),13370,729,0,0
126,31,13371_0_1,1,Під Голоском (668),13371,729,0,0
126,31,13371_1_0,0,Хоткевича (310),13371,728,0,0
126,31,13371_1_1,1,Під Голоском (668),13371,729,0,0
126,31,13371_2_0,0,Хоткевича (310),13371,728,0,0
126,31,13371_2_1,1,Під Голоском (668),13371,729,0,0
126,31,13371_3_0,0,Хоткевича (310),13371,728,0,0
126,31,13371_3_1,1,Під Голоском (668),13371,729,0,0
126,31,13371_4_0,0,Хоткевича (310),13371,728,0,0
126,31,13371_4_1,1,Під Голоском (668),13371,729,0,0
126,31,13371_5_0,0,Хоткевича (310),13371,728,0,0
126,31,13371_5_1,1,Під Голоском (668),13371,729,0,0
126,31,13371_6_0,0,Хоткевича (310),13371,728,0,0
126,31,13371_6_1,1,Під Голоском (668),13371,729,0,0
126,31,13371_7_0,0,Хоткевича (310),13371,728,0,0
126,31,13371_7_1,1,Під Голоском (668),13371,729,0,0
126,31,13372_0_1,1,Під Голоском (668),13372,729,0,0
126,31,13372_1_0,0,Хоткевича (310),13372,728,0,0
126,31,13372_1_1,1,Під Голоском (668),13372,729,0,0
126,31,13372_2_0,0,Хоткевича (310),13372,728,0,0
126,31,13372_2_1,1,Під Голоском (668),13372,729,0,0
126,31,13372_3_0,0,Хоткевича (310),13372,728,0,0
126,31,13372_3_1,1,Під Голоском (668),13372,729,0,0
126,31,13372_4_0,0,Хоткевича (310),13372,728,0,0
126,31,13372_4_1,1,Під Голоском (668),13372,729,0,0
126,31,13372_5_0,0,Хоткевича (310),13372,728,0,0
126,31,13372_5_1,1,Під Голоском (668),13372,729,0,0
126,31,13372_6_0,0,Хоткевича (310),13372,728,0,0
126,31,13372_6_1,1,Під Голоском (668),13372,729,0,0
126,31,13372_7_0,0,Хоткевича (310),13372,728,0,0
1624,224,13374_0_0,0,Скриня (494),13374,730,0,0
1624,224,13374_0_1,1,Величковського (656),13374,731,0,0
1624,224,13374_1_0,0,Скриня (494),13374,730,0,0
1624,224,13374_1_1,1,Величковського (656),13374,731,0,0
1624,224,13374_2_0,0,Скриня (494),13374,730,0,0
1624,224,13374_2_1,1,Величковського (656),13374,731,0,0
1624,224,13374_3_0,0,Скриня (494),13374,730,0,0
1624,224,13374_3_1,1,Величковського (656),13374,731,0,0
1624,224,13374_4_0,0,Скриня (494),13374,730,0,0
1624,224,13374_4_1,1,Величковського (656),13374,731,0,0
1624,224,13374_5_0,0,Скриня (494),13374,730,0,0
1624,224,13374_5_1,1,Величковського (656),13374,731,0,0
1624,224,13375_0_0,0,Скриня (494),13375,730,0,0
1624,224,13375_0_1,1,Величковського (656),13375,731,0,0
1624,224,13375_1_0,0,Скриня (494),13375,730,0,0
1624,224,13375_1_1,1,Величковського (656),13375,731,0,0
1624,224,13375_2_0,0,Скриня (494),13375,730,0,0
1624,224,13375_2_1,1,Величковського (656),13375,731,0,0
1624,224,13375_3_0,0,Скриня (494),13375,730,0,0
1624,224,13375_3_1,1,Величковського (656),13375,731,0,0
1624,224,13375_4_0,0,Скриня (494),13375,730,0,0
1624,224,13375_4_1,1,Величковського (656),13375,731,0,0
1624,224,13375_5_0,0,Скриня (494),13375,730,0,0
1624,224,13375_5_1,1,Величковського (656),13375,731,0,0
1624,224,13376_0_0,0,Скриня (494),13376,730,0,0
1624,224,13376_0_1,1,Величковського (656),13376,731,0,0
1624,224,13376_1_0,0,Скриня (494),13376,730,0,0
1624,224,13376_1_1,1,Величковського (656),13376,731,0,0
1624,224,13376_2_0,0,Скриня (494),13376,730,0,0
1624,224,13376_2_1,1,Величковського (656),13376,731,0,0
1624,224,13376_3_0,0,Скриня (494),13376,730,0,0
1624,224,13376_3_1,1,Величковського (656),13376,731,0,0
1624,224,13376_4_0,0,Скриня (494),13376,730,0,0
1624,224,13376_4_1,1,Величковського (656),13376,731,0,0
1624,224,13376_5_0,0,Скриня (494),13376,730,0,0
1624,224,13376_5_1,1,Величковського (656),13376,731,0,0
1624,224,13377_0_0,0,Скриня (494),13377,730,0,0
1624,224,13377_0_1,1,Величковського (656),13377,731,0,0
1624,224,13377_1_0,0,Скриня (494),13377,730,0,0
1624,224,13377_1_1,1,Величковського (656),13377,731,0,0
1624,224,13377_2_0,0,Скриня (494),13377,730,0,0
1624,224,13377_2_1,1,Величковського (656),13377,731,0,0
1624,224,13377_3_0,0,Скриня (494),13377,730,0,0
1624,224,13377_3_1,1,Величковського (656),13377,731,0,0
1624,224,13377_4_0,0,Скриня (494),13377,730,0,0
1624,224,13377_4_1,1,Величковського (656),13377,731,0,0
1624,224,13377_5_0,0,Скриня (494),13377,730,0,0
1624,224,13377_5_1,1,Величковського (656),13377,731,0,0
1624,224,13378_0_0,0,Скриня (494),13378,730,0,0
1624,224,13378_0_1,1,Величковського (656),13378,731,0,0
1624,224,13378_1_0,0,Скриня (494),13378,730,0,0
1624,224,13378_1_1,1,Величковського (656),13378,731,0,0
1624,224,13378_2_0,0,Скриня (494),13378,730,0,0
1624,224,13378_2_1,1,Величковського (656),13378,731,0,0
1624,224,13378_3_0,0,Скриня (494),13378,730,0,0
1624,224,13378_3_1,1,Величковського (656),13378,731,0,0
1624,224,13378_4_0,0,Скриня (494),13378,730,0,0
1624,224,13378_4_1,1,Величковського (656),13378,731,0,0
1624,224,13378_5_0,0,Скриня (494),13378,730,0,0
1624,224,13378_5_1,1,Величковського (656),13378,731,0,0
1624,224,13379_0_0,0,Скриня (494),13379,730,0,0
1624,224,13379_0_1,1,Величковського (656),13379,731,0,0
1624,224,13379_1_0,0,Скриня (494),13379,730,0,0
1624,224,13379_1_1,1,Величковського (656),13379,731,0,0
1624,224,13379_2_0,0,Скриня (494),13379,730,0,0
1624,224,13379_2_1,1,Величковського (656),13379,731,0,0
1624,224,13379_3_0,0,Скриня (494),13379,730,0,0
1624,224,13379_3_1,1,Величковського (656),13379,731,0,0
1624,224,13379_4_0,0,Скриня (494),13379,730,0,0
1624,224,13379_4_1,1,Величковського (656),13379,731,0,0
1624,224,13379_5_0,0,Скриня (494),13379,730,0,0
102,192,13395_0_1,1,Санта Барбара (459),13395,732,0,0
102,192,13395_1_0,0,Рясне-2 (655),13395,733,0,0
102,192,13395_1_1,1,Санта Барбара (459),13395,732,0,0
102,192,13395_2_0,0,Рясне-2 (655),13395,733,0,0
102,192,13395_2_1,1,Санта Барбара (459),13395,732,0,0
102,192,13395_3_0,0,Рясне-2 (655),13395,733,0,0
102,192,13395_3_1,1,Санта Барбара (459),13395,732,0,0
102,192,13395_4_0,0,Рясне-2 (655),13395,733,0,0
102,192,13396_0_1,1,Санта Барбара (459),13396,732,0,0
102,192,13396_1_0,0,Рясне-2 (655),13396,733,0,0
102,192,13396_1_1,1,Санта Барбара (459),13396,732,0,0
102,192,13396_2_0,0,Рясне-2 (655),13396,733,0,0
102,192,13396_2_1,1,Санта Барбара (459),13396,732,0,0
102,192,13396_3_0,0,Рясне-2 (655),13396,733,0,0
102,192,13396_3_1,1,Санта Барбара (459),13396,732,0,0
102,192,13396_4_0,0,Рясне-2 (655),13396,733,0,0
102,192,13397_0_1,1,Санта Барбара (459),13397,732,0,0
102,192,13397_1_0,0,Рясне-2 (655),13397,733,0,0
102,192,13397_1_1,1,Санта Барбара (459),13397,732,0,0
102,192,13397_2_0,0,Рясне-2 (655),13397,733,0,0
102,192,13397_2_1,1,Санта Барбара (459),13397,732,0,0
102,192,13397_3_0,0,Рясне-2 (655),13397,733,0,0
102,192,13397_3_1,1,Санта Барбара (459),13397,732,0,0
102,192,13397_4_0,0,Рясне-2 (655),13397,733,0,0
102,192,13398_0_1,1,Санта Барбара (459),13398,732,0,0
102,192,13398_1_0,0,Рясне-2 (655),13398,733,0,0
102,192,13398_1_1,1,Санта Барбара (459),13398,732,0,0
102,192,13398_2_0,0,Рясне-2 (655),13398,733,0,0
102,192,13398_2_1,1,Санта Барбара (459),13398,732,0,0
102,192,13398_3_0,0,Рясне-2 (655),13398,733,0,0
102,192,13398_3_1,1,Санта Барбара (459),13398,732,0,0
102,192,13398_4_0,0,Рясне-2 (655),13398,733,0,0
102,192,13399_0_0,0,Рясне-2 (655),13399,733,0,0
102,192,13399_0_1,1,Санта Барбара (459),13399,732,0,0
102,192,13399_1_0,0,Рясне-2 (655),13399,733,0,0
102,192,13399_1_1,1,Санта Барбара (459),13399,732,0,0
102,192,13399_2_0,0,Рясне-2 (655),13399,733,0,0
102,192,13399_2_1,1,Санта Барбара (459),13399,732,0,0
102,192,13399_3_0,0,Рясне-2 (655),13399,733,0,0
102,192,13399_3_1,1,Санта Барбара (459),13399,732,0,0
102,192,13399_4_0,0,Рясне-2 (655),13399,733,0,0
102,192,13400_0_0,0,Рясне-2 (655),13400,733,0,0
102,192,13400_0_1,1,Санта Барбара (459),13400,732,0,0
102,192,13400_1_0,0,Рясне-2 (655),13400,733,0,0
102,192,13400_1_1,1,Санта Барбара (459),13400,732,0,0
102,192,13400_2_0,0,Рясне-2 (655),13400,733,0,0
102,192,13400_2_1,1,Санта Барбара (459),13400,732,0,0
102,192,13400_3_0,0,Рясне-2 (655),13400,733,0,0
102,192,13400_3_1,1,Санта Барбара (459),13400,732,0,0
102,192,13401_0_0,0,Рясне-2 (655),13401,733,0,0
102,192,13401_0_1,1,Санта Барбара (459),13401,732,0,0
102,192,13401_1_0,0,Рясне-2 (655),13401,733,0,0
102,192,13401_1_1,1,Санта Барбара (459),13401,732,0,0
102,192,13401_2_0,0,Рясне-2 (655),13401,733,0,0
102,192,13401_2_1,1,Санта Барбара (459),13401,732,0,0
102,192,13401_3_0,0,Рясне-2 (655),13401,733,0,0
102,192,13401_3_1,1,Санта Барбара (459),13401,732,0,0
102,192,13402_0_0,0,Рясне-2 (655),13402,733,0,0
102,192,13402_0_1,1,Санта Барбара (459),13402,732,0,0
102,192,13402_1_0,0,Рясне-2 (655),13402,733,0,0
102,192,13402_1_1,1,Санта Барбара (459),13402,732,0,0
102,192,13402_2_0,0,Рясне-2 (655),13402,733,0,0
102,192,13402_2_1,1,Санта Барбара (459),13402,732,0,0
102,192,13402_3_0,0,Рясне-2 (655),13402,733,0,0
102,192,13402_3_1,1,Санта Барбара (459),13402,732,0,0
102,192,13403_0_0,0,Рясне-2 (655),13403,733,0,0
102,192,13403_0_1,1,Санта Барбара (459),13403,732,0,0
102,192,13403_1_0,0,Рясне-2 (655),13403,733,0,0
102,192,13403_1_1,1,Санта Барбара (459),13403,732,0,0
102,192,13403_2_0,0,Рясне-2 (655),13403,733,0,0
102,192,13403_2_1,1,Санта Барбара (459),13403,732,0,0
102,192,13403_3_0,0,Рясне-2 (655),13403,733,0,0
102,192,13403_3_1,1,Санта Барбара (459),13403,732,0,0
102,192,13404_0_0,0,Рясне-2 (655),13404,733,0,0
102,192,13404_0_1,1,Санта Барбара (459),13404,732,0,0
102,192,13404_1_0,0,Рясне-2 (655),13404,733,0,0
102,192,13404_1_1,1,Санта Барбара (459),13404,732,0,0
102,192,13404_2_0,0,Рясне-2 (655),13404,733,0,0
102,192,13404_2_1,1,Санта Барбара (459),13404,732,0,0
102,192,13404_3_0,0,Рясне-2 (655),13404,733,0,0
102,192,13404_3_1,1,Санта Барбара (459),13404,732,0,0
102,192,13405_0_0,0,Рясне-2 (655),13405,733,0,0
102,192,13405_0_1,1,Санта Барбара (459),13405,732,0,0
102,192,13405_1_0,0,Рясне-2 (655),13405,733,0,0
102,192,13405_1_1,1,Санта Барбара (459),13405,732,0,0
102,192,13405_2_0,0,Рясне-2 (655),13405,733,0,0
102,192,13405_2_1,1,Санта Барбара (459),13405,732,0,0
102,192,13405_3_0,0,Рясне-2 (655),13405,733,0,0
102,192,13405_3_1,1,Санта Барбара (459),13405,732,0,0
102,192,13406_0_0,0,Рясне-2 (655),13406,733,0,0
102,192,13406_0_1,1,Санта Барбара (459),13406,732,0,0
102,192,13406_1_0,0,Рясне-2 (655),13406,733,0,0
102,192,13406_1_1,1,Санта Барбара (459),13406,732,0,0
102,192,13406_2_0,0,Рясне-2 (655),13406,733,0,0
102,192,13406_2_1,1,Санта Барбара (459),13406,732,0,0
102,192,13406_3_0,0,Рясне-2 (655),13406,733,0,0
102,192,13406_3_1,1,Санта Барбара (459),13406,732,0,0
102,192,13407_0_1,1,Санта Барбара (459),13407,732,0,0
102,192,13407_1_0,0,Рясне-2 (655),13407,733,0,0
102,192,13407_1_1,1,Санта Барбара (459),13407,732,0,0
102,192,13407_2_0,0,Рясне-2 (655),13407,733,0,0
102,192,13407_2_1,1,Санта Барбара (459),13407,732,0,0
102,192,13407_3_0,0,Рясне-2 (655),13407,733,0,0
