route_id,service_id,trip_id,direction_id,trip_headsign,block_id,shape_id,wheelchair_accessible,bikes_allowed
1007,224,10023_0_0,0,Провесінь (0209),10023,175,0,0
1007,224,10023_0_1,1,Суботівська (177),10023,176,0,0
1007,224,10023_1_0,0,Провесінь (0209),10023,175,0,0
1007,224,10023_1_1,1,Суботівська (177),10023,176,0,0
1007,224,10023_2_0,0,Провесінь (0209),10023,175,0,0
1007,224,10023_2_1,1,Суботівська (177),10023,176,0,0
1007,224,10023_3_0,0,Провесінь (0209),10023,175,0,0
1007,224,10023_3_1,1,Суботівська (177),10023,176,0,0
1007,224,10023_4_0,0,Провесінь (0209),10023,175,0,0
1007,224,10023_4_1,1,Суботівська (177),10023,176,0,0
1007,224,10023_5_0,0,Провесінь (0209),10023,175,0,0
1007,224,10023_5_1,1,Суботівська (177),10023,176,0,0
1007,224,10024_0_0,0,Провесінь (0209),10024,175,0,0
1007,224,10024_0_1,1,Суботівська (177),10024,176,0,0
1007,224,10024_1_0,0,Провесінь (0209),10024,175,0,0
1007,224,10024_1_1,1,Суботівська (177),10024,176,0,0
1007,224,10024_2_0,0,Провесінь (0209),10024,175,0,0
1007,224,10024_2_1,1,Суботівська (177),10024,176,0,0
1007,224,10024_3_0,0,Провесінь (0209),10024,175,0,0
1007,224,10024_3_1,1,Суботівська (177),10024,176,0,0
1007,224,10024_4_0,0,Провесінь (0209),10024,175,0,0
1007,224,10024_4_1,1,Суботівська (177),10024,176,0,0
1007,224,10024_5_0,0,Провесінь (0209),10024,175,0,0
1007,224,10024_5_1,1,Суботівська (177),10024,176,0,0
1007,224,10025_0_0,0,Провесінь (0209),10025,175,0,0
1007,224,10025_0_1,1,Суботівська (177),10025,176,0,0
1007,224,10025_1_0,0,Провесінь (0209),10025,175,0,0
1007,224,10025_1_1,1,Суботівська (177),10025,176,0,0
1007,224,10025_2_0,0,Провесінь (0209),10025,175,0,0
1007,224,10025_2_1,1,Суботівська (177),10025,176,0,0
1007,224,10025_3_0,0,Провесінь (0209),10025,175,0,0
1007,224,10025_3_1,1,Суботівська (177),10025,176,0,0
1007,224,10025_4_0,0,Провесінь (0209),10025,175,0,0
1007,224,10025_4_1,1,Суботівська (177),10025,176,0,0
1007,224,10025_5_0,0,Провесінь (0209),10025,175,0,0
1007,224,10025_5_1,1,Суботівська (177),10025,176,0,0
1007,224,10026_0_0,0,Провесінь (0209),10026,175,0,0
1007,224,10026_0_1,1,Суботівська (177),10026,176,0,0
1007,224,10026_1_0,0,Провесінь (0209),10026,175,0,0
1007,224,10026_1_1,1,Суботівська (177),10026,176,0,0
1007,224,10026_2_0,0,Провесінь (0209),10026,175,0,0
1007,224,10026_2_1,1,Суботівська (177),10026,176,0,0
1007,224,10026_3_0,0,Провесінь (0209),10026,175,0,0
1007,224,10026_3_1,1,Суботівська (177),10026,176,0,0
1007,224,10026_4_0,0,Провесінь (0209),10026,175,0,0
1007,224,10026_4_1,1,Суботівська (177),10026,176,0,0
1007,224,10026_5_0,0,Провесінь (0209),10026,175,0,0
1007,224,10026_5_1,1,Суботівська (177),10026,176,0,0
1007,224,10027_0_1,1,Суботівська (177),10027,176,0,0
1007,224,10027_1_0,0,Провесінь (0209),10027,175,0,0
1007,224,10027_1_1,1,Суботівська (177),10027,176,0,0
1007,224,10027_2_0,0,Провесінь (0209),10027,175,0,0
1007,224,10027_2_1,1,Суботівська (177),10027,176,0,0
1007,224,10027_3_0,0,Провесінь (0209),10027,175,0,0
1007,224,10027_3_1,1,Суботівська (177),10027,176,0,0
1007,224,10027_4_0,0,Провесінь (0209),10027,175,0,0
1007,224,10027_4_1,1,Суботівська (177),10027,176,0,0
1007,224,10027_5_0,0,Провесінь (0209),10027,175,0,0
1007,224,10027_5_1,1,Суботівська (177),10027,176,0,0
1007,224,10027_6_0,0,Провесінь (0209),10027,175,0,0
1007,224,10028_0_1,1,Суботівська (177),10028,176,0,0
1007,224,10028_1_0,0,Провесінь (0209),10028,175,0,0
1007,224,10028_1_1,1,Суботівська (177),10028,176,0,0
1007,224,10028_2_0,0,Провесінь (0209),10028,175,0,0
1007,224,10028_2_1,1,Суботівська (177),10028,176,0,0
1007,224,10028_3_0,0,Провесінь (0209),10028,175,0,0
1007,224,10028_3_1,1,Суботівська (177),10028,176,0,0
1007,224,10028_4_0,0,Провесінь (0209),10028,175,0,0
1007,224,10028_4_1,1,Суботівська (177),10028,176,0,0
1007,224,10028_5_0,0,Провесінь (0209),10028,175,0,0
1007,224,10028_5_1,1,Суботівська (177),10028,176,0,0
1007,224,10028_6_0,0,Провесінь (0209),10028,175,0,0
1007,224,10029_0_1,1,Суботівська (177),10029,176,0,0
1007,224,10029_1_0,0,Провесінь (0209),10029,175,0,0
1007,224,10029_1_1,1,Суботівська (177),10029,176,0,0
1007,224,10029_2_0,0,Провесінь (0209),10029,175,0,0
1007,224,10029_2_1,1,Суботівська (177),10029,176,0,0
1007,224,10029_3_0,0,Провесінь (0209),10029,175,0,0
1007,224,10029_3_1,1,Суботівська (177),10029,176,0,0
1007,224,10029_4_0,0,Провесінь (0209),10029,175,0,0
1007,224,10029_4_1,1,Суботівська (177),10029,176,0,0
1007,224,10029_5_0,0,Провесінь (0209),10029,175,0,0
1007,224,10029_5_1,1,Суботівська (177),10029,176,0,0
1007,224,10029_6_0,0,Провесінь (0209),10029,175,0,0
1007,224,10030_0_1,1,Суботівська (177),10030,176,0,0
1007,224,10030_1_0,0,Провесінь (0209),10030,175,0,0
1007,224,10030_1_1,1,Суботівська (177),10030,176,0,0
1007,224,10030_2_0,0,Провесінь (0209),10030,175,0,0
1007,224,10030_2_1,1,Суботівська (177),10030,176,0,0
1007,224,10030_3_0,0,Провесінь (0209),10030,175,0,0
1007,224,10030_3_1,1,Суботівська (177),10030,176,0,0
1007,224,10030_4_0,0,Провесінь (0209),10030,175,0,0
1007,224,10030_4_1,1,Суботівська (177),10030,176,0,0
1007,224,10030_5_0,0,Провесінь (0209),10030,175,0,0
1007,224,10030_5_1,1,Суботівська (177),10030,176,0,0
1007,224,10030_6_0,0,Провесінь (0209),10030,175,0,0
102,31,10264_0_0,0,Рясне-2 (655),10264,41,0,0
102,31,10264_0_1,1,Санта Барбара (459),10264,40,0,0
102,31,10264_1_0,0,Рясне-2 (655),10264,41,0,0
102,31,10264_1_1,1,Санта Барбара (459),10264,40,0,0
102,31,10264_2_0,0,Рясне-2 (655),10264,41,0,0
102,31,10264_2_1,1,Санта Барбара (459),10264,40,0,0
102,31,10264_3_0,0,Рясне-2 (655),10264,41,0,0
102,31,10264_3_1,1,Санта Барбара (459),10264,40,0,0
102,31,10264_4_0,0,Рясне-2 (655),10264,41,0,0
102,31,10265_0_0,0,Рясне-2 (655),10265,41,0,0
102,31,10265_0_1,1,Санта Барбара (459),10265,40,0,0
102,31,10265_1_0,0,Рясне-2 (655),10265,41,0,0
102,31,10265_1_1,1,Санта Барбара (459),10265,40,0,0
102,31,10265_2_0,0,Рясне-2 (655),10265,41,0,0
102,31,10265_2_1,1,Санта Барбара (459),10265,40,0,0
102,31,10265_3_0,0,Рясне-2 (655),10265,41,0,0
102,31,10265_3_1,1,Санта Барбара (459),10265,40,0,0
102,31,10265_4_0,0,Рясне-2 (655),10265,41,0,0
102,31,10266_0_0,0,Рясне-2 (655),10266,41,0,0
102,31,10266_0_1,1,Санта Барбара (459),10266,40,0,0
102,31,10266_1_0,0,Рясне-2 (655),10266,41,0,0
102,31,10266_1_1,1,Санта Барбара (459),10266,40,0,0
102,31,10266_2_0,0,Рясне-2 (655),10266,41,0,0
102,31,10266_2_1,1,Санта Барбара (459),10266,40,0,0
102,31,10266_3_0,0,Рясне-2 (655),10266,41,0,0
102,31,10266_3_1,1,Санта Барбара (459),10266,40,0,0
102,31,10266_4_0,0,Рясне-2 (655),10266,41,0,0
102,31,10267_0_0,0,Рясне-2 (655),10267,41,0,0
102,31,10267_0_1,1,Санта Барбара (459),10267,40,0,0
102,31,10267_1_0,0,Рясне-2 (655),10267,41,0,0
102,31,10267_1_1,1,Санта Барбара (459),10267,40,0,0
102,31,10267_2_0,0,Рясне-2 (655),10267,41,0,0
102,31,10267_2_1,1,Санта Барбара (459),10267,40,0,0
102,31,10267_3_0,0,Рясне-2 (655),10267,41,0,0
102,31,10267_3_1,1,Санта Барбара (459),10267,40,0,0
102,31,10268_0_0,0,Рясне-2 (655),10268,41,0,0
102,31,10268_0_1,1,Санта Барбара (459),10268,40,0,0
102,31,10268_1_0,0,Рясне-2 (655),10268,41,0,0
102,31,10268_1_1,1,Санта Барбара (459),10268,40,0,0
102,31,10268_2_0,0,Рясне-2 (655),10268,41,0,0
102,31,10268_2_1,1,Санта Барбара (459),10268,40,0,0
102,31,10268_3_0,0,Рясне-2 (655),10268,41,0,0
102,31,10268_3_1,1,Санта Барбара (459),10268,40,0,0
102,31,10269_0_0,0,Рясне-2 (655),10269,41,0,0
102,31,10269_0_1,1,Санта Барбара (459),10269,40,0,0
102,31,10269_1_0,0,Рясне-2 (655),10269,41,0,0
102,31,10269_1_1,1,Санта Барбара (459),10269,40,0,0
102,31,10269_2_0,0,Рясне-2 (655),10269,41,0,0
102,31,10269_2_1,1,Санта Барбара (459),10269,40,0,0
102,31,10269_3_0,0,Рясне-2 (655),10269,41,0,0
102,31,10269_3_1,1,Санта Барбара (459),10269,40,0,0
102,31,10270_0_0,0,Рясне-2 (655),10270,41,0,0
102,31,10270_0_1,1,Санта Барбара (459),10270,40,0,0
102,31,10270_1_0,0,Рясне-2 (655),10270,41,0,0
102,31,10270_1_1,1,Санта Барбара (459),10270,40,0,0
102,31,10270_2_0,0,Рясне-2 (655),10270,41,0,0
102,31,10270_2_1,1,Санта Барбара (459),10270,40,0,0
102,31,10270_3_0,0,Рясне-2 (655),10270,41,0,0
102,31,10270_3_1,1,Санта Барбара (459),10270,40,0,0
102,31,10271_0_0,0,Рясне-2 (655),10271,41,0,0
102,31,10271_0_1,1,Санта Барбара (459),10271,40,0,0
102,31,10271_1_0,0,Рясне-2 (655),10271,41,0,0
102,31,10271_1_1,1,Санта Барбара (459),10271,40,0,0
102,31,10271_2_0,0,Рясне-2 (655),10271,41,0,0
102,31,10271_2_1,1,Санта Барбара (459),10271,40,0,0
102,31,10271_3_0,0,Рясне-2 (655),10271,41,0,0
102,31,10271_3_1,1,Санта Барбара (459),10271,40,0,0
102,31,10272_0_0,0,Рясне-2 (655),10272,41,0,0
102,31,10272_0_1,1,Санта Барбара (459),10272,40,0,0
102,31,10272_1_0,0,Рясне-2 (655),10272,41,0,0
102,31,10272_1_1,1,Санта Барбара (459),10272,40,0,0
102,31,10272_2_0,0,Рясне-2 (655),10272,41,0,0
102,31,10272_2_1,1,Санта Барбара (459),10272,40,0,0
102,31,10272_3_0,0,Рясне-2 (655),10272,41,0,0
102,31,10272_3_1,1,Санта Барбара (459),10272,40,0,0
102,31,10273_0_1,1,Санта Барбара (459),10273,40,0,0
102,31,10273_1_0,0,Рясне-2 (655),10273,41,0,0
102,31,10273_1_1,1,Санта Барбара (459),10273,40,0,0
102,31,10273_2_0,0,Рясне-2 (655),10273,41,0,0
102,31,10273_2_1,1,Санта Барбара (459),10273,40,0,0
102,31,10273_3_0,0,Рясне-2 (655),10273,41,0,0
102,31,10273_3_1,1,Санта Барбара (459),10273,40,0,0
102,31,10273_4_0,0,Рясне-2 (655),10273,41,0,0
102,31,10273_4_1,1,Санта Барбара (459),10273,40,0,0
102,31,10274_0_1,1,Санта Барбара (459),10274,40,0,0
102,31,10274_1_0,0,Рясне-2 (655),10274,41,0,0
102,31,10274_1_1,1,Санта Барбара (459),10274,40,0,0
102,31,10274_2_0,0,Рясне-2 (655),10274,41,0,0
102,31,10274_2_1,1,Санта Барбара (459),10274,40,0,0
102,31,10274_3_0,0,Рясне-2 (655),10274,41,0,0
102,31,10274_3_1,1,Санта Барбара (459),10274,40,0,0
102,31,10274_4_0,0,Рясне-2 (655),10274,41,0,0
102,31,10274_4_1,1,Санта Барбара (459),10274,40,0,0
102,31,10275_0_1,1,Санта Барбара (459),10275,40,0,0
102,31,10275_1_0,0,Рясне-2 (655),10275,41,0,0
102,31,10275_1_1,1,Санта Барбара (459),10275,40,0,0
102,31,10275_2_0,0,Рясне-2 (655),10275,41,0,0
102,31,10275_2_1,1,Санта Барбара (459),10275,40,0,0
102,31,10275_3_0,0,Рясне-2 (655),10275,41,0,0
102,31,10275_3_1,1,Санта Барбара (459),10275,40,0,0
102,31,10275_4_0,0,Рясне-2 (655),10275,41,0,0
102,31,10275_4_1,1,Санта Барбара (459),10275,40,0,0
102,31,10276_0_1,1,Санта Барбара (459),10276,40,0,0
102,31,10276_1_0,0,Рясне-2 (655),10276,41,0,0
102,31,10276_1_1,1,Санта Барбара (459),10276,40,0,0
102,31,10276_2_0,0,Рясне-2 (655),10276,41,0,0
102,31,10276_2_1,1,Санта Барбара (459),10276,40,0,0
102,31,10276_3_0,0,Рясне-2 (655),10276,41,0,0
102,31,10276_3_1,1,Санта Барбара (459),10276,40,0,0
102,31,10276_4_0,0,Рясне-2 (655),10276,41,0,0
102,31,10277_0_1,1,Санта Барбара (459),10277,40,0,0
102,31,10277_1_0,0,Рясне-2 (655),10277,41,0,0
102,31,10277_1_1,1,Санта Барбара (459),10277,40,0,0
102,31,10277_2_0,0,Рясне-2 (655),10277,41,0,0
102,31,10277_2_1,1,Санта Барбара (459),10277,40,0,0
102,31,10277_3_0,0,Рясне-2 (655),10277,41,0,0
102,31,10277_3_1,1,Санта Барбара (459),10277,40,0,0
102,31,10277_4_0,0,Рясне-2 (655),10277,41,0,0
102,31,10278_0_1,1,Санта Барбара (459),10278,40,0,0
102,31,10278_1_0,0,Рясне-2 (655),10278,41,0,0
102,31,10278_1_1,1,Санта Барбара (459),10278,40,0,0
102,31,10278_2_0,0,Рясне-2 (655),10278,41,0,0
102,31,10278_2_1,1,Санта Барбара (459),10278,40,0,0
102,31,10278_3_0,0,Рясне-2 (655),10278,41,0,0
102,31,10278_3_1,1,Санта Барбара (459),10278,40,0,0
102,31,10278_4_0,0,Рясне-2 (655),10278,41,0,0
102,31,10279_0_1,1,Санта Барбара (459),10279,40,0,0
102,31,10279_1_0,0,Рясне-2 (655),10279,41,0,0
102,31,10279_1_1,1,Санта Барбара (459),10279,40,0,0
102,31,10279_2_0,0,Рясне-2 (655),10279,41,0,0
102,31,10279_2_1,1,Санта Барбара (459),10279,40,0,0
102,31,10279_3_0,0,Рясне-2 (655),10279,41,0,0
102,31,10279_3_1,1,Санта Барбара (459),10279,40,0,0
102,31,10279_4_0,0,Рясне-2 (655),10279,41,0,0
102,31,10280_0_1,1,Санта Барбара (459),10280,40,0,0
102,31,10280_1_0,0,Рясне-2 (655),10280,41,0,0
102,31,10280_1_1,1,Санта Барбара (459),10280,40,0,0
102,31,10280_2_0,0,Рясне-2 (655),10280,41,0,0
102,31,10280_2_1,1,Санта Барбара (459),10280,40,0,0
102,31,10280_3_0,0,Рясне-2 (655),10280,41,0,0
102,31,10280_3_1,1,Санта Барбара (459),10280,40,0,0
102,31,10280_4_0,0,Рясне-2 (655),10280,41,0,0
102,31,10281_0_1,1,Санта Барбара (459),10281,40,0,0
102,31,10281_1_0,0,Рясне-2 (655),10281,41,0,0
102,31,10281_1_1,1,Санта Барбара (459),10281,40,0,0
102,31,10281_2_0,0,Рясне-2 (655),10281,41,0,0
102,31,10281_2_1,1,Санта Барбара (459),10281,40,0,0
102,31,10281_3_0,0,Рясне-2 (655),10281,41,0,0
102,31,10281_3_1,1,Санта Барбара (459),10281,40,0,0
102,31,10281_4_0,0,Рясне-2 (655),10281,41,0,0
102,224,10372_0_1,1,Санта Барбара (459),10372,40,0,0
102,224,10372_1_0,0,Рясне-2 (655),10372,41,0,0
102,224,10372_1_1,1,Санта Барбара (459),10372,40,0,0
102,224,10372_2_0,0,Рясне-2 (655),10372,41,0,0
102,224,10372_2_1,1,Санта Барбара (459),10372,40,0,0
102,224,10372_3_0,0,Рясне-2 (655),10372,41,0,0
102,224,10372_3_1,1,Санта Барбара (459),10372,40,0,0
102,224,10372_4_0,0,Рясне-2 (655),10372,41,0,0
102,224,10372_4_1,1,Санта Барбара (459),10372,40,0,0
102,224,10373_0_1,1,Санта Барбара (459),10373,40,0,0
102,224,10373_1_0,0,Рясне-2 (655),10373,41,0,0
102,224,10373_1_1,1,Санта Барбара (459),10373,40,0,0
102,224,10373_2_0,0,Рясне-2 (655),10373,41,0,0
102,224,10373_2_1,1,Санта Барбара (459),10373,40,0,0
102,224,10373_3_0,0,Рясне-2 (655),10373,41,0,0
102,224,10373_3_1,1,Санта Барбара (459),10373,40,0,0
102,224,10373_4_0,0,Рясне-2 (655),10373,41,0,0
102,224,10373_4_1,1,Санта Барбара (459),10373,40,0,0
102,224,10374_0_1,1,Санта Барбара (459),10374,40,0,0
102,224,10374_1_0,0,Рясне-2 (655),10374,41,0,0
102,224,10374_1_1,1,Санта Барбара (459),10374,40,0,0
102,224,10374_2_0,0,Рясне-2 (655),10374,41,0,0
102,224,10374_2_1,1,Санта Барбара (459),10374,40,0,0
102,224,10374_3_0,0,Рясне-2 (655),10374,41,0,0
102,224,10374_3_1,1,Санта Барбара (459),10374,40,0,0
102,224,10374_4_0,0,Рясне-2 (655),10374,41,0,0
102,224,10374_4_1,1,Санта Барбара (459),10374,40,0,0
102,224,10375_0_1,1,Санта Барбара (459),10375,40,0,0
102,224,10375_1_0,0,Рясне-2 (655),10375,41,0,0
102,224,10375_1_1,1,Санта Барбара (459),10375,40,0,0
102,224,10375_2_0,0,Рясне-2 (655),10375,41,0,0
102,224,10375_2_1,1,Санта Барбара (459),10375,40,0,0
102,224,10375_3_0,0,Рясне-2 (655),10375,41,0,0
102,224,10375_3_1,1,Санта Барбара (459),10375,40,0,0
102,224,10375_4_0,0,Рясне-2 (655),10375,41,0,0
102,224,10375_4_1,1,Санта Барбара (459),10375,40,0,0
102,224,10376_0_1,1,Санта Барбара (459),10376,40,0,0
102,224,10376_1_0,0,Рясне-2 (655),10376,41,0,0
102,224,10376_1_1,1,Санта Барбара (459),10376,40,0,0
102,224,10376_2_0,0,Рясне-2 (655),10376,41,0,0
102,224,10376_2_1,1,Санта Барбара (459),10376,40,0,0
102,224,10376_3_0,0,Рясне-2 (655),10376,41,0,0
102,224,10376_3_1,1,Санта Барбара (459),10376,40,0,0
102,224,10376_4_0,0,Рясне-2 (655),10376,41,0,0
102,224,10376_4_1,1,Санта Барбара (459),10376,40,0,0
102,224,10377_0_1,1,Санта Барбара (459),10377,40,0,0
102,224,10377_1_0,0,Рясне-2 (655),10377,41,0,0
102,224,10377_1_1,1,Санта Барбара (459),10377,40,0,0
102,224,10377_2_0,0,Рясне-2 (655),10377,41,0,0
102,224,10377_2_1,1,Санта Барбара (459),10377,40,0,0
102,224,10377_3_0,0,Рясне-2 (655),10377,41,0,0
102,224,10377_3_1,1,Санта Барбара (459),10377,40,0,0
102,224,10377_4_0,0,Рясне-2 (655),10377,41,0,0
102,224,10378_0_0,0,Рясне-2 (655),10378,41,0,0
102,224,10378_0_1,1,Санта Барбара (459),10378,40,0,0
102,224,10378_1_0,0,Рясне-2 (655),10378,41,0,0
102,224,10378_1_1,1,Санта Барбара (459),10378,40,0,0
102,224,10378_2_0,0,Рясне-2 (655),10378,41,0,0
102,224,10378_2_1,1,Санта Барбара (459),10378,40,0,0
102,224,10378_3_0,0,Рясне-2 (655),10378,41,0,0
102,224,10378_3_1,1,Санта Барбара (459),10378,40,0,0
102,224,10378_4_0,0,Рясне-2 (655),10378,41,0,0
102,224,10379_0_0,0,Рясне-2 (655),10379,41,0,0
102,224,10379_0_1,1,Санта Барбара (459),10379,40,0,0
102,224,10379_1_0,0,Рясне-2 (655),10379,41,0,0
102,224,10379_1_1,1,Санта Барбара (459),10379,40,0,0
102,224,10379_2_0,0,Рясне-2 (655),10379,41,0,0
102,224,10379_2_1,1,Санта Барбара (459),10379,40,0,0
102,224,10379_3_0,0,Рясне-2 (655),10379,41,0,0
102,224,10379_3_1,1,Санта Барбара (459),10379,40,0,0
102,224,10379_4_0,0,Рясне-2 (655),10379,41,0,0
102,224,10380_0_0,0,Рясне-2 (655),10380,41,0,0
102,224,10380_0_1,1,Санта Барбара (459),10380,40,0,0
102,224,10380_1_0,0,Рясне-2 (655),10380,41,0,0
102,224,10380_1_1,1,Санта Барбара (459),10380,40,0,0
102,224,10380_2_0,0,Рясне-2 (655),10380,41,0,0
102,224,10380_2_1,1,Санта Барбара (459),10380,40,0,0
102,224,10380_3_0,0,Рясне-2 (655),10380,41,0,0
102,224,10380_3_1,1,Санта Барбара (459),10380,40,0,0
102,224,10380_4_0,0,Рясне-2 (655),10380,41,0,0
102,224,10381_0_0,0,Рясне-2 (655),10381,41,0,0
102,224,10381_0_1,1,Санта Барбара (459),10381,40,0,0
102,224,10381_1_0,0,Рясне-2 (655),10381,41,0,0
102,224,10381_1_1,1,Санта Барбара (459),10381,40,0,0
102,224,10381_2_0,0,Рясне-2 (655),10381,41,0,0
102,224,10381_2_1,1,Санта Барбара (459),10381,40,0,0
102,224,10381_3_0,0,Рясне-2 (655),10381,41,0,0
102,224,10381_3_1,1,Санта Барбара (459),10381,40,0,0
102,224,10381_4_0,0,Рясне-2 (655),10381,41,0,0
102,224,10382_0_0,0,Рясне-2 (655),10382,41,0,0
102,224,10382_0_1,1,Санта Барбара (459),10382,40,0,0
102,224,10382_1_0,0,Рясне-2 (655),10382,41,0,0
102,224,10382_1_1,1,Санта Барбара (459),10382,40,0,0
102,224,10382_2_0,0,Рясне-2 (655),10382,41,0,0
102,224,10382_2_1,1,Санта Барбара (459),10382,40,0,0
102,224,10382_3_0,0,Рясне-2 (655),10382,41,0,0
102,224,10382_3_1,1,Санта Барбара (459),10382,40,0,0
102,224,10382_4_0,0,Рясне-2 (655),10382,41,0,0
102,224,10383_0_0,0,Рясне-2 (655),10383,41,0,0
102,224,10383_0_1,1,Санта Барбара (459),10383,40,0,0
102,224,10383_1_0,0,Рясне-2 (655),10383,41,0,0
102,224,10383_1_1,1,Санта Барбара (459),10383,40,0,0
102,224,10383_2_0,0,Рясне-2 (655),10383,41,0,0
102,224,10383_2_1,1,Санта Барбара (459),10383,40,0,0
102,224,10383_3_0,0,Рясне-2 (655),10383,41,0,0
102,224,10383_3_1,1,Санта Барбара (459),10383,40,0,0
140,31,10732_0_0,0,Санта Барбара (459),10732,79,0,0
140,31,10732_0_1,1,Суботівська (177),10732,80,0,0
140,31,10732_1_0,0,Санта Барбара (459),10732,79,0,0
140,31,10732_1_1,1,Суботівська (177),10732,80,0,0
140,31,10732_2_0,0,Санта Барбара (459),10732,79,0,0
140,31,10732_2_1,1,Суботівська (177),10732,80,0,0
140,31,10732_3_0,0,Санта Барбара (459),10732,79,0,0
140,31,10732_3_1,1,Суботівська (177),10732,80,0,0
140,31,10732_4_0,0,Санта Барбара (459),10732,79,0,0
140,31,10732_4_1,1,Суботівська (177),10732,80,0,0
140,31,10732_5_0,0,Санта Барбара (459),10732,79,0,0
140,31,10732_5_1,1,Суботівська (177),10732,80,0,0
140,31,10732_6_0,0,Санта Барбара (459),10732,79,0,0
140,31,10732_6_1,1,Суботівська (177),10732,80,0,0
140,31,10733_0_0,0,Санта Барбара (459),10733,79,0,0
140,31,10733_0_1,1,Суботівська (177),10733,80,0,0
140,31,10733_1_0,0,Санта Барбара (459),10733,79,0,0
140,31,10733_1_1,1,Суботівська (177),10733,80,0,0
140,31,10733_2_0,0,Санта Барбара (459),10733,79,0,0
140,31,10733_2_1,1,Суботівська (177),10733,80,0,0
140,31,10733_3_0,0,Санта Барбара (459),10733,79,0,0
140,31,10733_3_1,1,Суботівська (177),10733,80,0,0
140,31,10733_4_0,0,Санта Барбара (459),10733,79,0,0
140,31,10733_4_1,1,Суботівська (177),10733,80,0,0
140,31,10733_5_0,0,Санта Барбара (459),10733,79,0,0
140,31,10733_5_1,1,Суботівська (177),10733,80,0,0
140,31,10733_6_0,0,Санта Барбара (459),10733,79,0,0
140,31,10733_6_1,1,Суботівська (177),10733,80,0,0
140,31,10734_0_0,0,Санта Барбара (459),10734,79,0,0
140,31,10734_0_1,1,Суботівська (177),10734,80,0,0
140,31,10734_1_0,0,Санта Барбара (459),10734,79,0,0
140,31,10734_1_1,1,Суботівська (177),10734,80,0,0
140,31,10734_2_0,0,Санта Барбара (459),10734,79,0,0
140,31,10734_2_1,1,Суботівська (177),10734,80,0,0
140,31,10734_3_0,0,Санта Барбара (459),10734,79,0,0
140,31,10734_3_1,1,Суботівська (177),10734,80,0,0
140,31,10734_4_0,0,Санта Барбара (459),10734,79,0,0
140,31,10734_4_1,1,Суботівська (177),10734,80,0,0
140,31,10734_5_0,0,Санта Барбара (459),10734,79,0,0
140,31,10734_5_1,1,Суботівська (177),10734,80,0,0
140,31,10734_6_0,0,Санта Барбара (459),10734,79,0,0
140,31,10734_6_1,1,Суботівська (177),10734,80,0,0
140,31,10735_0_0,0,Санта Барбара (459),10735,79,0,0
140,31,10735_0_1,1,Суботівська (177),10735,80,0,0
140,31,10735_1_0,0,Санта Барбара (459),10735,79,0,0
140,31,10735_1_1,1,Суботівська (177),10735,80,0,0
140,31,10735_2_0,0,Санта Барбара (459),10735,79,0,0
140,31,10735_2_1,1,Суботівська (177),10735,80,0,0
140,31,10735_3_0,0,Санта Барбара (459),10735,79,0,0
140,31,10735_3_1,1,Суботівська (177),10735,80,0,0
140,31,10735_4_0,0,Санта Барбара (459),10735,79,0,0
140,31,10735_4_1,1,Суботівська (177),10735,80,0,0
140,31,10735_5_0,0,Санта Барбара (459),10735,79,0,0
140,31,10735_5_1,1,Суботівська (177),10735,80,0,0
140,31,10736_0_0,0,Санта Барбара (459),10736,79,0,0
140,31,10736_0_1,1,Суботівська (177),10736,80,0,0
140,31,10736_1_0,0,Санта Барбара (459),10736,79,0,0
140,31,10736_1_1,1,Суботівська (177),10736,80,0,0
140,31,10736_2_0,0,Санта Барбара (459),10736,79,0,0
140,31,10736_2_1,1,Суботівська (177),10736,80,0,0
140,31,10736_3_0,0,Санта Барбара (459),10736,79,0,0
140,31,10736_3_1,1,Суботівська (177),10736,80,0,0
140,31,10736_4_0,0,Санта Барбара (459),10736,79,0,0
140,31,10736_4_1,1,Суботівська (177),10736,80,0,0
140,31,10736_5_0,0,Санта Барбара (459),10736,79,0,0
140,31,10736_5_1,1,Суботівська (177),10736,80,0,0
140,31,10736_6_0,0,Санта Барбара (459),10736,79,0,0
140,31,10736_6_1,1,Суботівська (177),10736,80,0,0
140,31,10737_0_0,0,Санта Барбара (459),10737,79,0,0
140,31,10737_0_1,1,Суботівська (177),10737,80,0,0
140,31,10737_1_0,0,Санта Барбара (459),10737,79,0,0
140,31,10737_1_1,1,Суботівська (177),10737,80,0,0
140,31,10737_2_0,0,Санта Барбара (459),10737,79,0,0
140,31,10737_2_1,1,Суботівська (177),10737,80,0,0
140,31,10737_3_0,0,Санта Барбара (459),10737,79,0,0
140,31,10737_3_1,1,Суботівська (177),10737,80,0,0
140,31,10737_4_0,0,Санта Барбара (459),10737,79,0,0
140,31,10737_4_1,1,Суботівська (177),10737,80,0,0
140,31,10737_5_0,0,Санта Барбара (459),10737,79,0,0
140,31,10737_5_1,1,Суботівська (177),10737,80,0,0
140,31,10738_0_0,0,Санта Барбара (459),10738,79,0,0
140,31,10738_0_1,1,Суботівська (177),10738,80,0,0
140,31,10738_1_0,0,Санта Барбара (459),10738,79,0,0
140,31,10738_1_1,1,Суботівська (177),10738,80,0,0
140,31,10738_2_0,0,Санта Барбара (459),10738,79,0,0
140,31,10738_2_1,1,Суботівська (177),10738,80,0,0
140,31,10738_3_0,0,Санта Барбара (459),10738,79,0,0
140,31,10738_3_1,1,Суботівська (177),10738,80,0,0
